url	first_seen	portal	title	company	status
https://sumup.com/careers/positions/7810129002?gh_jid=7810129002	2026-04-19	greenhouse-api	Field Sales Consultant - Self-employed (commission-only)	SumUp	added
https://sumup.com/careers/positions/8437654002?gh_jid=8437654002	2026-04-19	greenhouse-api	Junior People Analytics	SumUp	added
https://sumup.com/careers/positions/8420782002?gh_jid=8420782002	2026-04-19	greenhouse-api	Reporting Analyst 	SumUp	added
https://sumup.com/careers/positions/8495675002?gh_jid=8495675002	2026-04-19	greenhouse-api	SumUp Next — Business Analytics (Estágio)	SumUp	added
https://sumup.com/careers/positions/8458937002?gh_jid=8458937002	2026-04-19	greenhouse-api	Training & Enablement Assistant Analyst - LatAm	SumUp	added
https://wayve.firststage.co/jobs?gh_jid=8387015002	2026-04-19	greenhouse-api	Applied Scientist, Controllable GAIA	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8105900002	2026-04-19	greenhouse-api	Machine Learning Engineer	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8435254002	2026-04-19	greenhouse-api	Machine Learning Engineer, App SW	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8463919002	2026-04-19	greenhouse-api	Machine Learning Engineer, AV Engineering 	Wayve	added
https://job-boards.greenhouse.io/isomorphiclabs/jobs/5578430004	2026-04-19	greenhouse-api	ML Research Engineer, London	Isomorphic Labs	added
https://job-boards.greenhouse.io/isomorphiclabs/jobs/5704870004	2026-04-19	greenhouse-api	Research Scientist (Applied LLMs), London	Isomorphic Labs	added
https://job-boards.greenhouse.io/isomorphiclabs/jobs/5460704004	2026-04-19	greenhouse-api	Research Scientist (Machine Learning), Lausanne	Isomorphic Labs	added
https://job-boards.greenhouse.io/isomorphiclabs/jobs/5224363004	2026-04-19	greenhouse-api	Research Scientist (Machine Learning), London	Isomorphic Labs	added
https://job-boards.eu.greenhouse.io/physicsx/jobs/4749980101	2026-04-19	greenhouse-api	Data Scientist / Algorithm Engineer	PhysicsX	added
https://job-boards.eu.greenhouse.io/physicsx/jobs/4788997101	2026-04-19	greenhouse-api	Software Engineer - AI Workbench 	PhysicsX	added
https://jobs.ashbyhq.com/synthesia/b1f960fd-f07a-4788-8e5c-8a7c62c77fb2	2026-04-19	ashby-api	Software Engineer, Machine Learning	Synthesia	added
https://jobs.ashbyhq.com/synthesia/a40cbbc3-6be7-48a2-b8c7-1f09a1c5aa43	2026-04-19	ashby-api	Commercial Data Scientist	Synthesia	added
http://stability.ai/careers?gh_jid=4712826101	2026-04-19	greenhouse-api	Generative AI Inference Engineer	Stability AI	added
http://stability.ai/careers?gh_jid=4770256101	2026-04-19	greenhouse-api	Multimodal Generative AI Researcher	Stability AI	added
https://jobs.ashbyhq.com/faculty/168cb0e1-daea-42d5-ac09-e12a61cf72ca	2026-04-19	ashby-api	Machine Learning Engineer 	Faculty	added
https://jobs.ashbyhq.com/faculty/5e02b968-71cd-4db4-9739-75c7b1668dc1	2026-04-19	ashby-api	Data Scientist 	Faculty	added
https://jobs.ashbyhq.com/lovable/cfef6fe1-e0c9-4139-8618-b51bfb1dc683	2026-04-19	ashby-api	Data Platform Engineer	Lovable	added
https://jobs.ashbyhq.com/lovable/22169279-acc3-4133-96ab-6f525b16fc8e	2026-04-19	ashby-api	Data Scientist	Lovable	added
https://jobs.ashbyhq.com/lovable/e27e931e-79f3-483a-b543-57e42633ac5c	2026-04-19	ashby-api	Fullstack Engineer - AI Code Security	Lovable	added
https://jobs.ashbyhq.com/lovable/0c2305f7-6174-4f42-a22d-c8a39fa28c76	2026-04-19	ashby-api	Analytics Engineer	Lovable	added
https://jobs.ashbyhq.com/lovable/a804b92f-cd40-421a-8054-1cefb18f8712	2026-04-19	ashby-api	Analytics Engineer - Marketing	Lovable	added
https://jobs.ashbyhq.com/lovable/081be99e-95bf-4992-9cf2-d16371635ac1	2026-04-19	ashby-api	Analytics Engineer - Finance	Lovable	added
https://jobs.ashbyhq.com/lovable/9f403111-c1e2-4f05-92a1-5a85cc5c8f61	2026-04-19	ashby-api	Data Scientist - Finance	Lovable	added
https://jobs.ashbyhq.com/lovable/84f8b1ba-1b6c-4ee8-a822-f2f2ba095bef	2026-04-19	ashby-api	Product Experience Captain, Americas	Lovable	added
https://jobs.ashbyhq.com/legora/f81a4b5e-7ef3-4946-a147-f6c0645e98ca	2026-04-19	ashby-api	Software Engineer (AI Focus)	Legora	added
https://job-boards.eu.greenhouse.io/amplemarket/jobs/4108094101	2026-04-19	greenhouse-api	Spontaneous Application - Data Engineer	Amplemarket	added
https://jobs.ashbyhq.com/perplexity/9246cf02-26fd-4ae8-90c5-639c6e85e9e2	2026-04-19	ashby-api	Internship - Search Machine Learning Engineer	Perplexity	added
https://jobs.ashbyhq.com/perplexity/b9e1ff15-d52a-46d5-abf0-26460f2a116c	2026-04-19	ashby-api	Internship - Machine Learning Research Engineer	Perplexity	added
https://jobs.ashbyhq.com/claylabs/9b008b26-189b-45cf-83d8-fee117d32874	2026-04-19	ashby-api	Software Engineer, Developer Experience (AI)	Clay Labs	added
https://jobs.ashbyhq.com/claylabs/84eb158a-b39d-4048-9c9f-66fc55a24224	2026-04-19	ashby-api	Data Partnerships	Clay Labs	added
https://jobs.ashbyhq.com/claylabs/460aba5c-688b-4153-a2ec-395a572c7bde	2026-04-19	ashby-api	Analytics Engineer	Clay Labs	added
https://jobs.ashbyhq.com/claylabs/31d3597f-400e-4c12-9692-a5fb6f5e0d03	2026-04-19	ashby-api	GTM Data Analyst	Clay Labs	added
https://jobs.ashbyhq.com/claylabs/fbdc14a3-d727-400f-8eb5-13481a0b920f	2026-04-19	ashby-api	Partner Marketing, Data Marketplace 	Clay Labs	added
https://jobs.ashbyhq.com/workos/026de5bc-8899-4b2d-b71e-470263295597	2026-04-19	ashby-api	Product Engineer - Dashboard & Admin Portal	WorkOS	added
https://jobs.ashbyhq.com/workos/afdd651f-c97a-4ba2-88af-c790eb9e1a1d	2026-04-19	ashby-api	GTM - AI Native Sales	WorkOS	added
https://jobs.ashbyhq.com/workos/599978f1-c834-4e42-aa44-23bc47518fad	2026-04-19	ashby-api	Database Reliability Engineer	WorkOS	added
https://jobs.ashbyhq.com/workos/5e650527-d8dd-413a-9cfb-d7d68143274b	2026-04-19	ashby-api	Software Engineer - Applied AI	WorkOS	added
https://jobs.ashbyhq.com/supabase/f18b1173-51c3-4ff6-bcda-89f8111931f4	2026-04-19	ashby-api	Database Support Engineer (AMER)	Supabase	added
https://jobs.ashbyhq.com/supabase/3889002e-536e-4046-a330-70e942b0cc96	2026-04-19	ashby-api	Database Support Engineer (EMEA)	Supabase	added
https://jobs.ashbyhq.com/supabase/62945518-2468-4cf5-9f36-904b60f75183	2026-04-19	ashby-api	Database Support Engineer (APAC)	Supabase	added
https://jobs.ashbyhq.com/supabase/9073c0cd-2545-473a-b2ac-63e4615c69b5	2026-04-19	ashby-api	Platform Engineer: Data	Supabase	added
https://job-boards.greenhouse.io/hightouch/jobs/5823552004	2026-04-19	greenhouse-api	AI Operations, GTM	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5618829004	2026-04-19	greenhouse-api	AI Strategy Consultant 	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5726252004	2026-04-19	greenhouse-api	Enterprise Account Executive -Mountain West	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5718912004	2026-04-19	greenhouse-api	Forward Deployed Marketing Data Scientist	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5542602004	2026-04-19	greenhouse-api	Software Engineer, AI Agents	Hightouch	added
https://job-boards.greenhouse.io/hightouch/jobs/5809895004	2026-04-19	greenhouse-api	Software Engineer - AI Productivity	Hightouch	added
https://jobs.lever.co/pigment/0aede960-d9cd-45c1-92e4-82e3cb3b2ae2	2026-04-19	lever-api	Data Engineer (Growth Team)	Pigment	added
https://jobs.lever.co/qonto/06c1f0cc-8f6f-4479-b55d-9f2e22b52b75	2026-04-19	lever-api	AML Analyst- Italian Market (First line of defense, transaction monitoring)	Qonto	added
https://jobs.lever.co/qonto/8379631a-b473-4f55-8669-e714152749e9	2026-04-19	lever-api	AML IT Intern 🇮🇹	Qonto	added
https://jobs.lever.co/qonto/261839f8-e2c6-4cb7-9b3d-36c40e91412a	2026-04-19	lever-api	Customer Care Onboarding - Netherlands 🇳🇱 and Belgium 🇧🇪 Dutch & Flemish Speaker	Qonto	added
https://jobs.lever.co/qonto/9585d054-ac1c-407d-94d0-598c4f9280b3	2026-04-19	lever-api	Events Intern - Spain 🇪🇸	Qonto	added
https://jobs.lever.co/qonto/5e9f184e-0785-41d3-9a41-28b4dc317c87	2026-04-19	lever-api	Product Engineer - Accounting Domain (Frontend - React)	Qonto	added
https://jobs.lever.co/palantir/636fc05c-d348-4a06-be51-597cb9e07488	2026-04-19	lever-api	Forward Deployed AI Engineer	Palantir	added
https://jobs.lever.co/palantir/c80690ca-704b-46c2-9d95-e4f6e98ce4e2	2026-04-19	lever-api	Production Engineer - Database Operations	Palantir	added
https://jobs.lever.co/spotify/6b8e77f1-666d-4241-a988-f1ad78272ec1	2026-04-19	lever-api	Associate Data Scientist - User Fraud	Spotify	added
https://jobs.lever.co/spotify/66492688-d5b0-4cf8-b1a4-4a715157edd9	2026-04-19	lever-api	Backend Engineer  - Data Infrastructure	Spotify	added
https://jobs.lever.co/spotify/baa87498-b0a3-4ac5-b197-a224e93c8a07	2026-04-19	lever-api	Backend Engineer - Data Platform	Spotify	added
https://jobs.lever.co/spotify/cb90282e-0917-4219-99fd-8b5d7d5e3050	2026-04-19	lever-api	Data Analyst II – Performance Optimization Squad	Spotify	added
https://jobs.lever.co/spotify/87ac8be9-799d-414f-b855-70a1cf2729b4	2026-04-19	lever-api	Data Engineer - Gen AI - Music	Spotify	added
https://jobs.lever.co/spotify/5d36b6f4-e89d-4a01-985c-59a184080440	2026-04-19	lever-api	Data Engineer I - Revenue	Spotify	added
https://jobs.lever.co/spotify/515f45a4-a750-4121-87e7-5288c0c0fbf3	2026-04-19	lever-api	Data Engineer II - SRC - Music	Spotify	added
https://jobs.lever.co/spotify/1a78f396-2295-4fa0-8c44-9a6cdd21b1b9	2026-04-19	lever-api	Data Scientist - AdCo Product Insights	Spotify	added
https://jobs.lever.co/spotify/5cf8c17c-ad44-463c-9da1-9cf4739b7c4f	2026-04-19	lever-api	Data Scientist - Company Planning and Execution (CPE)	Spotify	added
https://jobs.lever.co/spotify/cc60212e-e20b-407e-a877-32b3d8dfe11a	2026-04-19	lever-api	Data Scientist - Content Understanding	Spotify	added
https://jobs.lever.co/spotify/063a7916-cd2b-4e61-a332-30364edf5199	2026-04-19	lever-api	Data Scientist - Growth Analytics (Performance Marketing)	Spotify	added
https://jobs.lever.co/spotify/c4a86464-a90d-4e16-9890-1f79355a41ac	2026-04-19	lever-api	Data Scientist - Music Mission	Spotify	added
https://jobs.lever.co/spotify/71c28dec-d4a1-4e27-bb9b-1dab4a616ce5	2026-04-19	lever-api	Data Scientist - Platform Mission	Spotify	added
https://jobs.lever.co/spotify/1bd333fe-a039-4aa7-9a84-941296bbe86b	2026-04-19	lever-api	Data Scientist - Subscriptions	Spotify	added
https://jobs.lever.co/spotify/fc593885-54e1-4807-a67c-77c1d3412cec	2026-04-19	lever-api	Data Scientist II - Platform Mission	Spotify	added
https://jobs.lever.co/spotify/a95830ad-c11f-49da-85a7-04ce47ce532c	2026-04-19	lever-api	Data Scientist, Subscriptions	Spotify	added
https://jobs.lever.co/spotify/ec70e9a0-16b4-4ee9-b7cf-b213f46ef9e2	2026-04-19	lever-api	Fullstack AI Engineer - IT Platform Development	Spotify	added
https://jobs.lever.co/spotify/e200d025-4cff-4eb8-afa4-6680e31c43a2	2026-04-19	lever-api	Machine Learning Engineer	Spotify	added
https://jobs.lever.co/spotify/4972fad1-f3d8-49ef-9d41-d132b5281942	2026-04-19	lever-api	Machine Learning Engineer, Personalization	Spotify	added
https://jobs.lever.co/spotify/2ea95c25-216a-4215-973f-83ef8c8859f5	2026-04-19	lever-api	Product Designer - AI Partnerships	Spotify	added
https://jobs.lever.co/spotify/153a90f2-5762-411a-a283-5c8efae519ea	2026-04-19	lever-api	Quantitative User Researcher - Music Mission	Spotify	added
https://jobs.lever.co/spotify/9f7d47cc-8e07-4637-9f38-68db462a72e9	2026-04-19	lever-api	Sales Trainer, LATAM	Spotify	added
